annee_sortie,duree,moyenne_notes,nombre_votes,popularite,moyenne_notes_dup1,moyenne_notes_dup2,nombre_votes_dup1,duree_dup1,Action,Adventure,Animation,Comedy,Crime,Drama,Family,Fantasy,History,Horror,Music,Romance,Sci-Fi,Sport,Thriller,\N,Adrien Barazzone,Adrien Bletton,Adèle Barazzuol,Ahmed Sylla,Alain Ughetto,Albane Masson,Alex Lutz,Alexandra Lamy,Alice David,Alice Pol,Ana Girardot,André Dussollier,Anne Marivin,Anthony Jeanne,Ariane Ascaride,Ariane Mainville,Arman Navasardyan,Audrey Lamy,Aure Atika,Ayo Makun,Basile Grunberger,Benjamin Lavernhe,Benjamin Voisin,Bernard Campan,Blanche-Neige Huri,Bérénice Bejo,Camille Cottin,Capucine Sainson-Fabresse,Caroline Anglade,Catherine Frot,Chantal Ladesou,Charles-Aubey Houde,Charlie Fortier,Charlotte St-Martin,Clarisse Moussa,Claude Perron,Clément Olivieri,Corinne Masiero,Damien Mongin,Daniel Barré,Didier Bourdon,Dominique Frot,Edwige Blondiau,Elie Semoun,Elise Larnicol,Elsa Zylberstein,Emma Bao Linh Tourné,Emmanuel Schwartz,Emmanuelle Bercot,Eric Bernier,Esin Demircan,Esther Garrel,Eugénie Derouand,Eye Haïdara,Franck Dubosc,François Arnaud,François Civil,François Cluzet,François Pérusse,Félix Lefebvre,Gabin Tomasino,Gabriel Lessard,Gavril Dartevelle,Gilles Lellouche,Grégoire Colin,Guillaume Canet,Guillaume de Tonquédec,Guy Jodoin,Guy Marchand,Gérard Daguerre,Gérard Darmon,Gérard Jugnot,Hayk Bakhryan,Henri Richer-Picard,Hilary Caldwell,Honorine Magnier,Ilan Couartou,Ilan Debrabant,Isabelle Carré,Isabelle Huppert,Isabelle Nanty,Jackie Berroyer,Jacques Gamblin,Jean Aloïs Belbachir,Jean-Luc Barbezat,Jean-Paul Rouve,Joan Hart,Joey Bélanger,John Amos,Jonathan Lambert,Julie Gayet,Julien Crampon,Juliette Havelange,Jérôme Commandeur,Karine Vanasse,Katerine Savard,Kaycie Chase,Kristin Scott Thomas,Laetitia Dosch,Lambert Wilson,Laura Berlin,Laura Müller,Laure Calamy,Lila Gueneau,Lou Lambrecht,Lou Lampros,Lou de Laâge,Louis Garrel,Louise Lacoste,Louka Bélanger-Leos,Lucie Laurent,Ludivine Sagnier,Léa Drucker,Léo Lorléac'h,Mahamadou Yaffa,Mara Taquin,Marc Lavoine,Marc Oosterhoff,Marie Gillain,Marina Foïs,Matteo Gaya,Matteo Perez,Max Boublil,Meriem Serbah,Michel Barrette,Michèle Laroque,Mounir Amamra,Mélanie Laurent,Mélisande Dorvault,Nadia Tereszkiewicz,Nicolas Martinez,Olivia Côte,Omar Sy,Oscar Desgagnés,Oumou Sangaré,Pablo Pauly,Pascale Arbillot,Patrick Chesnais,Patrick Descamps,Patrick Timsit,Paul Borne,Philippe Katerine,Philippine Velge,Pierre Arditi,Pierre-François Martin-Laval,Pierre-Luc Beaucage,Ramzy Bedia,Rebecca Marder,Richard Mofe-Damijo,Romain Duris,Roschdy Zem,Rose Pou-Pellicer,Sabrina Ouazani,Sami Bouajila,Sania Halifa,Schemci Lauth,Sebastian Urzendowsky,Serge Bagdassarian,Shanna Keil,Soan Arhimann,Sophie Breyer,Sophie Letourneur,Stéphane De Groodt,Tchéky Karyo,Thierry Lhermitte,Thissa d'Avila Bensalah,Thomas Parigi,Valérie Donzelli,Valérie Karsenti,Vincent Cassel,Vincent Elbaz,Yannick Choirat,Yannick Renier,Yassir Drief,Youssef Hajdi,Yseult,Émilie Caen,Alain Ughetto,Alberic Aurteneche,Benjamin Euvrard,Caroline Vignal,Christophe Hermans,Claus Drexel,David Moreau,Denis Imbert,Dominique Othenin-Girard,Edouard Baer,Elie Semoun,Emmanuel Poulain-Arnaud,Eric Barbier,Eric Lavaine,Fabrice Bracq,Francis Leclerc,François Ozon,François Uzan,Gabriel Julien-Laferrière,Gilles Paquet-Brenner,Guillaume Canet,Guillaume Lambert,Guillaume Maidatchevsky,Gérard Jugnot,Ivan Calbérac,Jean-Pierre Jeunet,Jenna Hasse,Joann Sfar,Julien Chauzit,Julien Fournet,Julien Hilmoine,Julien Rambaldi,Julien Rappeneau,Jérôme Commandeur,Lucas Delangle,Ludovic Bernard,Mabrouk El Mechri,Marc Fitoussi,Martin Bourboulon,Matthieu Rozé,Maïmouna Doucouré,Michel Hazanavicius,Michel Ocelot,Miryam Bouchard,Mélanie Laurent,Mélissa Drigeard,Nicola Lemay,Nicolas Vanier,Nora Martirosyan,Noël Alpi,Olivier Baroux,Olivier Pairoux,Pascal Bourdiaux,Pascal Plante,Patrick Ridremont,Paul Manate,Philippe Garrel,Pierre Coré,Quentin Reynaud,Robert Peters,Roschdy Zem,Sandrine Brodeur-Desrosiers,Sophie Letourneur,Sébastien Gagné,Xavier Durringer,Éric Lartigau,Action,Adventure,Animation,Comedy,Crime,Drama,Family,Fantasy,History,Horror,Music,Romance,Sci-Fi,Sport,Thriller,\N,Action,Adventure,Animation,Comedy,Crime,Drama,Family,Fantasy,History,Horror,Music,Romance,Sci-Fi,Sport,Thriller,\N,Action,Adventure,Animation,Comedy,Crime,Drama,Family,Fantasy,History,Horror,Music,Romance,Sci-Fi,Sport,Thriller,\N,Action,Adventure,Animation,Comedy,Crime,Drama,Family,Fantasy,History,Horror,Music,Romance,Sci-Fi,Sport,Thriller,\N,Action,Adventure,Animation,Comedy,Crime,Drama,Family,Fantasy,History,Horror,Music,Romance,Sci-Fi,Sport,Thriller,\N,Adrien Barazzone,Adrien Bletton,Adèle Barazzuol,Ahmed Sylla,Alain Ughetto,Albane Masson,Alex Lutz,Alexandra Lamy,Alice David,Alice Pol,Ana Girardot,André Dussollier,Anne Marivin,Anthony Jeanne,Ariane Ascaride,Ariane Mainville,Arman Navasardyan,Audrey Lamy,Aure Atika,Ayo Makun,Basile Grunberger,Benjamin Lavernhe,Benjamin Voisin,Bernard Campan,Blanche-Neige Huri,Bérénice Bejo,Camille Cottin,Capucine Sainson-Fabresse,Caroline Anglade,Catherine Frot,Chantal Ladesou,Charles-Aubey Houde,Charlie Fortier,Charlotte St-Martin,Clarisse Moussa,Claude Perron,Clément Olivieri,Corinne Masiero,Damien Mongin,Daniel Barré,Didier Bourdon,Dominique Frot,Edwige Blondiau,Elie Semoun,Elise Larnicol,Elsa Zylberstein,Emma Bao Linh Tourné,Emmanuel Schwartz,Emmanuelle Bercot,Eric Bernier,Esin Demircan,Esther Garrel,Eugénie Derouand,Eye Haïdara,Franck Dubosc,François Arnaud,François Civil,François Cluzet,François Pérusse,Félix Lefebvre,Gabin Tomasino,Gabriel Lessard,Gavril Dartevelle,Gilles Lellouche,Grégoire Colin,Guillaume Canet,Guillaume de Tonquédec,Guy Jodoin,Guy Marchand,Gérard Daguerre,Gérard Darmon,Gérard Jugnot,Hayk Bakhryan,Henri Richer-Picard,Hilary Caldwell,Honorine Magnier,Ilan Couartou,Ilan Debrabant,Isabelle Carré,Isabelle Huppert,Isabelle Nanty,Jackie Berroyer,Jacques Gamblin,Jean Aloïs Belbachir,Jean-Luc Barbezat,Jean-Paul Rouve,Joan Hart,Joey Bélanger,John Amos,Jonathan Lambert,Julie Gayet,Julien Crampon,Juliette Havelange,Jérôme Commandeur,Karine Vanasse,Katerine Savard,Kaycie Chase,Kristin Scott Thomas,Laetitia Dosch,Lambert Wilson,Laura Berlin,Laura Müller,Laure Calamy,Lila Gueneau,Lou Lambrecht,Lou Lampros,Lou de Laâge,Louis Garrel,Louise Lacoste,Louka Bélanger-Leos,Lucie Laurent,Ludivine Sagnier,Léa Drucker,Léo Lorléac'h,Mahamadou Yaffa,Mara Taquin,Marc Lavoine,Marc Oosterhoff,Marie Gillain,Marina Foïs,Matteo Gaya,Matteo Perez,Max Boublil,Meriem Serbah,Michel Barrette,Michèle Laroque,Mounir Amamra,Mélanie Laurent,Mélisande Dorvault,Nadia Tereszkiewicz,Nicolas Martinez,Olivia Côte,Omar Sy,Oscar Desgagnés,Oumou Sangaré,Pablo Pauly,Pascale Arbillot,Patrick Chesnais,Patrick Descamps,Patrick Timsit,Paul Borne,Philippe Katerine,Philippine Velge,Pierre Arditi,Pierre-François Martin-Laval,Pierre-Luc Beaucage,Ramzy Bedia,Rebecca Marder,Richard Mofe-Damijo,Romain Duris,Roschdy Zem,Rose Pou-Pellicer,Sabrina Ouazani,Sami Bouajila,Sania Halifa,Schemci Lauth,Sebastian Urzendowsky,Serge Bagdassarian,Shanna Keil,Soan Arhimann,Sophie Breyer,Sophie Letourneur,Stéphane De Groodt,Tchéky Karyo,Thierry Lhermitte,Thissa d'Avila Bensalah,Thomas Parigi,Valérie Donzelli,Valérie Karsenti,Vincent Cassel,Vincent Elbaz,Yannick Choirat,Yannick Renier,Yassir Drief,Youssef Hajdi,Yseult,Émilie Caen,Adrien Barazzone,Adrien Bletton,Adèle Barazzuol,Ahmed Sylla,Alain Ughetto,Albane Masson,Alex Lutz,Alexandra Lamy,Alice David,Alice Pol,Ana Girardot,André Dussollier,Anne Marivin,Anthony Jeanne,Ariane Ascaride,Ariane Mainville,Arman Navasardyan,Audrey Lamy,Aure Atika,Ayo Makun,Basile Grunberger,Benjamin Lavernhe,Benjamin Voisin,Bernard Campan,Blanche-Neige Huri,Bérénice Bejo,Camille Cottin,Capucine Sainson-Fabresse,Caroline Anglade,Catherine Frot,Chantal Ladesou,Charles-Aubey Houde,Charlie Fortier,Charlotte St-Martin,Clarisse Moussa,Claude Perron,Clément Olivieri,Corinne Masiero,Damien Mongin,Daniel Barré,Didier Bourdon,Dominique Frot,Edwige Blondiau,Elie Semoun,Elise Larnicol,Elsa Zylberstein,Emma Bao Linh Tourné,Emmanuel Schwartz,Emmanuelle Bercot,Eric Bernier,Esin Demircan,Esther Garrel,Eugénie Derouand,Eye Haïdara,Franck Dubosc,François Arnaud,François Civil,François Cluzet,François Pérusse,Félix Lefebvre,Gabin Tomasino,Gabriel Lessard,Gavril Dartevelle,Gilles Lellouche,Grégoire Colin,Guillaume Canet,Guillaume de Tonquédec,Guy Jodoin,Guy Marchand,Gérard Daguerre,Gérard Darmon,Gérard Jugnot,Hayk Bakhryan,Henri Richer-Picard,Hilary Caldwell,Honorine Magnier,Ilan Couartou,Ilan Debrabant,Isabelle Carré,Isabelle Huppert,Isabelle Nanty,Jackie Berroyer,Jacques Gamblin,Jean Aloïs Belbachir,Jean-Luc Barbezat,Jean-Paul Rouve,Joan Hart,Joey Bélanger,John Amos,Jonathan Lambert,Julie Gayet,Julien Crampon,Juliette Havelange,Jérôme Commandeur,Karine Vanasse,Katerine Savard,Kaycie Chase,Kristin Scott Thomas,Laetitia Dosch,Lambert Wilson,Laura Berlin,Laura Müller,Laure Calamy,Lila Gueneau,Lou Lambrecht,Lou Lampros,Lou de Laâge,Louis Garrel,Louise Lacoste,Louka Bélanger-Leos,Lucie Laurent,Ludivine Sagnier,Léa Drucker,Léo Lorléac'h,Mahamadou Yaffa,Mara Taquin,Marc Lavoine,Marc Oosterhoff,Marie Gillain,Marina Foïs,Matteo Gaya,Matteo Perez,Max Boublil,Meriem Serbah,Michel Barrette,Michèle Laroque,Mounir Amamra,Mélanie Laurent,Mélisande Dorvault,Nadia Tereszkiewicz,Nicolas Martinez,Olivia Côte,Omar Sy,Oscar Desgagnés,Oumou Sangaré,Pablo Pauly,Pascale Arbillot,Patrick Chesnais,Patrick Descamps,Patrick Timsit,Paul Borne,Philippe Katerine,Philippine Velge,Pierre Arditi,Pierre-François Martin-Laval,Pierre-Luc Beaucage,Ramzy Bedia,Rebecca Marder,Richard Mofe-Damijo,Romain Duris,Roschdy Zem,Rose Pou-Pellicer,Sabrina Ouazani,Sami Bouajila,Sania Halifa,Schemci Lauth,Sebastian Urzendowsky,Serge Bagdassarian,Shanna Keil,Soan Arhimann,Sophie Breyer,Sophie Letourneur,Stéphane De Groodt,Tchéky Karyo,Thierry Lhermitte,Thissa d'Avila Bensalah,Thomas Parigi,Valérie Donzelli,Valérie Karsenti,Vincent Cassel,Vincent Elbaz,Yannick Choirat,Yannick Renier,Yassir Drief,Youssef Hajdi,Yseult,Émilie Caen,Alain Ughetto,Alberic Aurteneche,Benjamin Euvrard,Caroline Vignal,Christophe Hermans,Claus Drexel,David Moreau,Denis Imbert,Dominique Othenin-Girard,Edouard Baer,Elie Semoun,Emmanuel Poulain-Arnaud,Eric Barbier,Eric Lavaine,Fabrice Bracq,Francis Leclerc,François Ozon,François Uzan,Gabriel Julien-Laferrière,Gilles Paquet-Brenner,Guillaume Canet,Guillaume Lambert,Guillaume Maidatchevsky,Gérard Jugnot,Ivan Calbérac,Jean-Pierre Jeunet,Jenna Hasse,Joann Sfar,Julien Chauzit,Julien Fournet,Julien Hilmoine,Julien Rambaldi,Julien Rappeneau,Jérôme Commandeur,Lucas Delangle,Ludovic Bernard,Mabrouk El Mechri,Marc Fitoussi,Martin Bourboulon,Matthieu Rozé,Maïmouna Doucouré,Michel Hazanavicius,Michel Ocelot,Miryam Bouchard,Mélanie Laurent,Mélissa Drigeard,Nicola Lemay,Nicolas Vanier,Nora Martirosyan,Noël Alpi,Olivier Baroux,Olivier Pairoux,Pascal Bourdiaux,Pascal Plante,Patrick Ridremont,Paul Manate,Philippe Garrel,Pierre Coré,Quentin Reynaud,Robert Peters,Roschdy Zem,Sandrine Brodeur-Desrosiers,Sophie Letourneur,Sébastien Gagné,Xavier Durringer,Éric Lartigau,Alain Ughetto,Alberic Aurteneche,Benjamin Euvrard,Caroline Vignal,Christophe Hermans,Claus Drexel,David Moreau,Denis Imbert,Dominique Othenin-Girard,Edouard Baer,Elie Semoun,Emmanuel Poulain-Arnaud,Eric Barbier,Eric Lavaine,Fabrice Bracq,Francis Leclerc,François Ozon,François Uzan,Gabriel Julien-Laferrière,Gilles Paquet-Brenner,Guillaume Canet,Guillaume Lambert,Guillaume Maidatchevsky,Gérard Jugnot,Ivan Calbérac,Jean-Pierre Jeunet,Jenna Hasse,Joann Sfar,Julien Chauzit,Julien Fournet,Julien Hilmoine,Julien Rambaldi,Julien Rappeneau,Jérôme Commandeur,Lucas Delangle,Ludovic Bernard,Mabrouk El Mechri,Marc Fitoussi,Martin Bourboulon,Matthieu Rozé,Maïmouna Doucouré,Michel Hazanavicius,Michel Ocelot,Miryam Bouchard,Mélanie Laurent,Mélissa Drigeard,Nicola Lemay,Nicolas Vanier,Nora Martirosyan,Noël Alpi,Olivier Baroux,Olivier Pairoux,Pascal Bourdiaux,Pascal Plante,Patrick Ridremont,Paul Manate,Philippe Garrel,Pierre Coré,Quentin Reynaud,Robert Peters,Roschdy Zem,Sandrine Brodeur-Desrosiers,Sophie Letourneur,Sébastien Gagné,Xavier Durringer,Éric Lartigau,titre_original,index_original
0.0,0.3333333333333335,0.46153846153846156,0.0006963182174253633,0.006405441671659929,0.46153846153846156,0.46153846153846156,0.0006963182174253633,0.3333333333333335,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,L'oiseau de paradis,0
0.0,0.5438596491228072,0.5128205128205129,0.015667159892070678,0.017553779548158965,0.5128205128205129,0.5128205128205129,0.015667159892070678,0.5438596491228072,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tout nous sourit,1
0.0,0.2456140350877194,0.15384615384615385,0.007790060057446253,0.02037251145637295,0.15384615384615385,0.15384615384615385,0.007790060057446253,0.2456140350877194,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Les blagues de Toto,2
