annee_sortie,duree,moyenne_notes,nombre_votes,popularite,moyenne_notes_dup1,moyenne_notes_dup2,nombre_votes_dup1,duree_dup1,Action,Comedy,Drama,Fantasy,Horror,Mystery,Sci-Fi,Thriller,Adrien Ménielle,Agathe Rousselle,Ahmed Abdel Laoui,Alan Ceppos,Alexandre David Lejuez,Alice Isaaz,Anaïs Demoustier,Angèle Mac,Arben Bajraktaraj,Audrey Pirault,Aurélia Poirier,Aïssa Maïga,Benjamin Ramon,Benoît Poelvoorde,Bérénice Bejo,Camille Razat,Catherine Chabot,Charles Bousquet,Christine Beaulieu,Clémence Verniau,Clément Olivieri,David Doukhan,Eline Schumacher,Emmanuel Bonami,Eugénie Derouand,Eva Langlet,Evelyne Ily Juhen,Fabrice Eboué,Fanny Ardant,Franck Raharinosy,François-Dominique Blin,Gaia Weiss,Gaspard Martin-Laprade,Gilles Lellouche,Guillaume Beylard,Gérard Depardieu,Hatik,Honorine Magnier,Hugo Dillon,Hugolin Chevrette-Landesque,Hélène Moor,Iani Bédard,Jacqueline Bisset,Jean Aloïs Belbachir,Jean-François Cayrey,Jean-Luc Kanapé,Jean-Sébastien Courchesne,Jeanne Dessart,Jonathan Capdevielle,Joseph Olivennes,Juliette Havelange,Kévin Mischel,Laura Laune,Marianne Fortier,Marie Narbonne,Marie-Emmanuelle Boileau,Marina Foïs,Marine Bohin,Marja Skaffari,Mathieu Berger,Matilda Moreillon,Michèle Laroque,Moussa Mansaly,Nicolas Belvalette,Nicolas Martinez,Nora Arnezeder,Olivier Barthélémy,Olivier Guibert,Ophélie Bau,Peter Franzén,Roger Sallah,Romain Duris,Romane Libert,Rose Pou-Pellicer,Roy Dupuis,Sofia Lesaffre,Sofian Khammes,Suliane Brahim,Sébastien Chassagne,Séverine Ferrer,Thalia Besson,Thierry Lhermitte,Thomas Germaine,Thomas Scimeca,Tibo Vandenborre,Victor Meutelet,Vincent Lacoste,Vincent Lindon,Yann Gael,Yann Mendy,Alexandre David Lejuez,Alexandre Prieur-Grenier,Anthony Adam,Baptiste Drapeau,Barthélémy Grossmann,Benjamin Dauwe,Didier D. Daarwin,Fabrice Blin,Fabrice Bracq,Fabrice Eboué,François Gaillard,Grégory Beghin,Guillaume Nicloux,Jean Becker,Jean Luc Herbulot,Julia Ducournau,Julien Knafo,Just Philippot,Karim Ouelhaj,Marc Fouchard,Mathieu Turi,Michel Hazanavicius,Onur Tukel,Patrick Ridremont,Quarxx,Quentin Dupieux,Rodolphe Bonnet,Sarah Fortin,Steve Achiepo,Sébastien Betbeder,Thomas Germaine,Éléonore Costes,Éric Lartigau,Action,Comedy,Drama,Fantasy,Horror,Mystery,Sci-Fi,Thriller,Action,Comedy,Drama,Fantasy,Horror,Mystery,Sci-Fi,Thriller,Action,Comedy,Drama,Fantasy,Horror,Mystery,Sci-Fi,Thriller,Action,Comedy,Drama,Fantasy,Horror,Mystery,Sci-Fi,Thriller,Action,Comedy,Drama,Fantasy,Horror,Mystery,Sci-Fi,Thriller,Adrien Ménielle,Agathe Rousselle,Ahmed Abdel Laoui,Alan Ceppos,Alexandre David Lejuez,Alice Isaaz,Anaïs Demoustier,Angèle Mac,Arben Bajraktaraj,Audrey Pirault,Aurélia Poirier,Aïssa Maïga,Benjamin Ramon,Benoît Poelvoorde,Bérénice Bejo,Camille Razat,Catherine Chabot,Charles Bousquet,Christine Beaulieu,Clémence Verniau,Clément Olivieri,David Doukhan,Eline Schumacher,Emmanuel Bonami,Eugénie Derouand,Eva Langlet,Evelyne Ily Juhen,Fabrice Eboué,Fanny Ardant,Franck Raharinosy,François-Dominique Blin,Gaia Weiss,Gaspard Martin-Laprade,Gilles Lellouche,Guillaume Beylard,Gérard Depardieu,Hatik,Honorine Magnier,Hugo Dillon,Hugolin Chevrette-Landesque,Hélène Moor,Iani Bédard,Jacqueline Bisset,Jean Aloïs Belbachir,Jean-François Cayrey,Jean-Luc Kanapé,Jean-Sébastien Courchesne,Jeanne Dessart,Jonathan Capdevielle,Joseph Olivennes,Juliette Havelange,Kévin Mischel,Laura Laune,Marianne Fortier,Marie Narbonne,Marie-Emmanuelle Boileau,Marina Foïs,Marine Bohin,Marja Skaffari,Mathieu Berger,Matilda Moreillon,Michèle Laroque,Moussa Mansaly,Nicolas Belvalette,Nicolas Martinez,Nora Arnezeder,Olivier Barthélémy,Olivier Guibert,Ophélie Bau,Peter Franzén,Roger Sallah,Romain Duris,Romane Libert,Rose Pou-Pellicer,Roy Dupuis,Sofia Lesaffre,Sofian Khammes,Suliane Brahim,Sébastien Chassagne,Séverine Ferrer,Thalia Besson,Thierry Lhermitte,Thomas Germaine,Thomas Scimeca,Tibo Vandenborre,Victor Meutelet,Vincent Lacoste,Vincent Lindon,Yann Gael,Yann Mendy,Adrien Ménielle,Agathe Rousselle,Ahmed Abdel Laoui,Alan Ceppos,Alexandre David Lejuez,Alice Isaaz,Anaïs Demoustier,Angèle Mac,Arben Bajraktaraj,Audrey Pirault,Aurélia Poirier,Aïssa Maïga,Benjamin Ramon,Benoît Poelvoorde,Bérénice Bejo,Camille Razat,Catherine Chabot,Charles Bousquet,Christine Beaulieu,Clémence Verniau,Clément Olivieri,David Doukhan,Eline Schumacher,Emmanuel Bonami,Eugénie Derouand,Eva Langlet,Evelyne Ily Juhen,Fabrice Eboué,Fanny Ardant,Franck Raharinosy,François-Dominique Blin,Gaia Weiss,Gaspard Martin-Laprade,Gilles Lellouche,Guillaume Beylard,Gérard Depardieu,Hatik,Honorine Magnier,Hugo Dillon,Hugolin Chevrette-Landesque,Hélène Moor,Iani Bédard,Jacqueline Bisset,Jean Aloïs Belbachir,Jean-François Cayrey,Jean-Luc Kanapé,Jean-Sébastien Courchesne,Jeanne Dessart,Jonathan Capdevielle,Joseph Olivennes,Juliette Havelange,Kévin Mischel,Laura Laune,Marianne Fortier,Marie Narbonne,Marie-Emmanuelle Boileau,Marina Foïs,Marine Bohin,Marja Skaffari,Mathieu Berger,Matilda Moreillon,Michèle Laroque,Moussa Mansaly,Nicolas Belvalette,Nicolas Martinez,Nora Arnezeder,Olivier Barthélémy,Olivier Guibert,Ophélie Bau,Peter Franzén,Roger Sallah,Romain Duris,Romane Libert,Rose Pou-Pellicer,Roy Dupuis,Sofia Lesaffre,Sofian Khammes,Suliane Brahim,Sébastien Chassagne,Séverine Ferrer,Thalia Besson,Thierry Lhermitte,Thomas Germaine,Thomas Scimeca,Tibo Vandenborre,Victor Meutelet,Vincent Lacoste,Vincent Lindon,Yann Gael,Yann Mendy,Alexandre David Lejuez,Alexandre Prieur-Grenier,Anthony Adam,Baptiste Drapeau,Barthélémy Grossmann,Benjamin Dauwe,Didier D. Daarwin,Fabrice Blin,Fabrice Bracq,Fabrice Eboué,François Gaillard,Grégory Beghin,Guillaume Nicloux,Jean Becker,Jean Luc Herbulot,Julia Ducournau,Julien Knafo,Just Philippot,Karim Ouelhaj,Marc Fouchard,Mathieu Turi,Michel Hazanavicius,Onur Tukel,Patrick Ridremont,Quarxx,Quentin Dupieux,Rodolphe Bonnet,Sarah Fortin,Steve Achiepo,Sébastien Betbeder,Thomas Germaine,Éléonore Costes,Éric Lartigau,Alexandre David Lejuez,Alexandre Prieur-Grenier,Anthony Adam,Baptiste Drapeau,Barthélémy Grossmann,Benjamin Dauwe,Didier D. Daarwin,Fabrice Blin,Fabrice Bracq,Fabrice Eboué,François Gaillard,Grégory Beghin,Guillaume Nicloux,Jean Becker,Jean Luc Herbulot,Julia Ducournau,Julien Knafo,Just Philippot,Karim Ouelhaj,Marc Fouchard,Mathieu Turi,Michel Hazanavicius,Onur Tukel,Patrick Ridremont,Quarxx,Quentin Dupieux,Rodolphe Bonnet,Sarah Fortin,Steve Achiepo,Sébastien Betbeder,Thomas Germaine,Éléonore Costes,Éric Lartigau,titre_original,index_original
0.0,0.4745762711864405,0.31914893617021267,0.0008298066550493736,0.008810647042441324,0.31914893617021267,0.31914893617021267,0.0008298066550493736,0.4745762711864405,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,French Blood 1 - Mr. Pig,10
0.33333333333337123,0.6440677966101693,0.574468085106383,0.0010621525184631982,0.0076291426497767795,0.574468085106383,0.574468085106383,0.0010621525184631982,0.6440677966101693,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Tes Yeux Mourants/That Cold Dead Look in Your Eyes,11
0.0,0.0,1.0,0.0007634221226454237,0.0018228924915395838,1.0,1.0,0.0007634221226454237,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Fantasme,12
0.6666666666667425,1.0,0.6595744680851066,0.08286449257323045,0.11393922003831451,0.6595744680851066,0.6595744680851066,0.08286449257323045,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Coupez!,13
0.6666666666667425,0.7966101694915253,0.21276595744680848,0.009393411335158908,0.012878397880043545,0.21276595744680848,0.21276595744680848,0.009393411335158908,0.7966101694915253,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mastemah,14
0.33333333333337123,0.728813559322034,0.574468085106383,0.0007800182557464111,0.00843087777337058,0.574468085106383,0.574468085106383,0.0007800182557464111,0.728813559322034,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Nouveau Québec,15
0.6666666666667425,0.6610169491525424,0.36170212765957444,0.010488756119824081,1.0,0.36170212765957444,0.36170212765957444,0.010488756119824081,0.6610169491525424,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Joyeuse retraite! 2,16
0.6666666666667425,0.6101694915254237,0.2978723404255319,0.01797361214836943,0.01573088705661938,0.2978723404255319,0.2978723404255319,0.01797361214836943,0.6101694915254237,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,La tour,17
0.6666666666667425,0.7627118644067796,0.5106382978723405,0.004978839930296242,0.02515760424666436,0.5106382978723405,0.5106382978723405,0.004978839930296242,0.7627118644067796,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Les volets verts,18
0.6666666666667425,0.4067796610169492,0.6808510638297873,0.09071446352999753,0.09575249170837095,0.6808510638297873,0.6808510638297873,0.09071446352999753,0.4067796610169492,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Fumer fait tousser,19
