annee_sortie,duree,moyenne_notes,nombre_votes,popularite,moyenne_notes_dup1,moyenne_notes_dup2,nombre_votes_dup1,duree_dup1,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Horror,Music,Mystery,Romance,Sci-Fi,Thriller,War,Abbes Zahmani,Abdirisak Mohamed,Ahmed Benaïssa,Alain Ughetto,Alba Gaïa Bellugi,Alexandra Lamy,Alexis Michalik,Alexis Tomassian,Alice Carel,Alice Pol,Alison Wheeler,Amir Baylly,André Dussollier,Anne Marivin,Antoine Jaccoud,Arben Bajraktaraj,Ariane Ascaride,Arielle Dombasle,Arnaud Ducret,Arthur,Arthur Dupont,Ary Abittan,Audrey Lamy,Aure Atika,Aurélien Recoing,Aymé Medeville,Ayo Makun,Bastien Ughetto,Benoît Poelvoorde,Brother André,Brother François,Brother John Joseph,Bérénice Bejo,Camille Chamoux,Camille Cottin,Catherine Frot,Chantal Ladesou,Chantal Lauby,Christian Clavier,Christiane Millet,Christophe Lemoine,Coralie Vanderlinden,D'Jal,Damian Segundo Vospey,Damien Boisseau,Damien Frette,Dana Abed,Dany Boon,Daphné Patakia,David Elmaleh,Didier Bourdon,Doriane Chastanet,Eddy Mitchell,Emile Berling,Emilie Lan Dürr,Emma Avena,Emmanuel Curtil,Emmanuel Vottero,Eric Herson-Macarel,Fabrice Luchini,Florence Blain Mbaye,Florence Miailhe,Franck Dubosc,François Berléand,François Cluzet,François Damiens,Frédéric Diefenthal,Félix Cohen,Féodor Atkine,Gabriel Lessard,Gad Elmaleh,Gavril Dartevelle,Guillaume de Tonquédec,Géraldine Pailhas,Gérard Darmon,Gérard Jugnot,Hamidreza Djavdan,Hande Kodja,Hedi Bouchenafa,Ilan Debrabant,Isabelle Nanty,Jacques Gamblin,Jean-Christian Fraiscinet,Jean-Paul Rouve,John Amos,Jonathan Lambert,Joseph Engel,José Luis Nazario Campos,Julie Gayet,Julien Courbey,Julien Crampon,Jérôme Commandeur,Kacey Mottet Klein,Karine Vanasse,Kasia Wolf,Kaycie Chase,Laetitia Casta,Laetitia Dosch,Lambert Wilson,Laurence Arné,Laurent Geslin,Lazare Herson-Macarel,Lila Gueneau,Lou Lambrecht,Louis Garrel,Louise Lacoste,Léo Lorléac'h,Marc Duret,Marc Lavoine,Maria Apostolakea,Maria Ribot,Matei Dussarps,Mathieu Berger,Mathys Clodion-Gines,Mattis Savard-Verhoeven,Maxime Gemin,Maximiliana Campos Guzman,Merlin Delens,Michel Bouquet,Michèle Bernier,Michèle Laroque,Mina Kavani,Miou-Miou,Mélanie Doutey,Nicolas Marié,Nicolas Martinez,Niels Schneider,Noémie Lvovsky,Omar Sy,Pablo Pauly,Parviz Sayyad,Pascale Arbillot,Patrick Chesnais,Patrick Timsit,Paul Belhoste,Paul Borne,Philippe Katerine,Philippe Lacheau,Philippe Rebbot,Pierre Lottin,Pierre Santini,Pierre-François Martin-Laval,Pio Marmaï,Ramzy Bedia,Richard Mofe-Damijo,Régine Elmaleh,Salomé Boulven,Sarah Perles,Serge Bagdassarian,Sergi López,Soan Arhimann,Sofia Lesaffre,Sophie Dumont,Sophie Letourneur,Stacy Martin,Steve Driesen,Sylvie Testud,Tarek Boudali,Thalia Besson,Thierry Lhermitte,Thissa d'Avila Bensalah,Thomas Chabrol,Tibo Vandenborre,Tugba Sunguroglu,Valérie Karsenti,Valérie Moinet,Vincent Dedienne,Vincent Dubois,Vincent Lindon,Violette Barratier,Waël Sersoub,Yann Mendy,Élodie Fontan,Alain Ughetto,Arnaud Fournier Montgieux,Aurel,Barthélémy Grossmann,Baya Kasmi,Benjamin Euvrard,Benoît Mariage,Carlo Vogele,Charlotte Silvera,Christopher Thompson,Dany Boon,David Alaux,David Moreau,Delphine Lehericey,Edouard Deluc,Eric Lavaine,Fabrice Bracq,Fabrice du Welz,Florence Miailhe,Frank Cimière,François Uzan,Frédéric Cerulli,Frédéric Forestier,Félix Dufour-Laperrière,Gabriel Julien-Laferrière,Gad Elmaleh,Guillaume Bonnier,Gérard Jugnot,Harry Cleven,Jan Kounen,Jean-Luc Ayach,Jean-Marie Besset,Jean-Patrick Benes,Joann Sfar,Jonathan Safir,Julien Fournet,Julien Hervé,Julien Hollande,Julien Rappeneau,Jérémie Guez,Jérôme Commandeur,Katharine Dominice,Laurent Geslin,Louis Garrel,Ludovic Bernard,Matteo Tortone,Michel Hazanavicius,Michel Ocelot,Nafsika Guerry-Karamaounas,Nicola Lemay,Nicolas Pleskof,Nicolas Vanier,Olivier Baroux,Pascal Bourdiaux,Patrick Imbert,Paul B. Preciado,Philippe Lacheau,Philippe de Chauveron,Pierre Coré,Pierre Salvadori,Robert Peters,Rémi Chayé,Samuel Tourneux,Sepideh Farsi,Sophie Letourneur,Tatiana Becquet Genel,Tristan Séguéla,Véra Belmont,Xavier Durringer,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Horror,Music,Mystery,Romance,Sci-Fi,Thriller,War,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Horror,Music,Mystery,Romance,Sci-Fi,Thriller,War,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Horror,Music,Mystery,Romance,Sci-Fi,Thriller,War,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Horror,Music,Mystery,Romance,Sci-Fi,Thriller,War,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Horror,Music,Mystery,Romance,Sci-Fi,Thriller,War,Abbes Zahmani,Abdirisak Mohamed,Ahmed Benaïssa,Alain Ughetto,Alba Gaïa Bellugi,Alexandra Lamy,Alexis Michalik,Alexis Tomassian,Alice Carel,Alice Pol,Alison Wheeler,Amir Baylly,André Dussollier,Anne Marivin,Antoine Jaccoud,Arben Bajraktaraj,Ariane Ascaride,Arielle Dombasle,Arnaud Ducret,Arthur,Arthur Dupont,Ary Abittan,Audrey Lamy,Aure Atika,Aurélien Recoing,Aymé Medeville,Ayo Makun,Bastien Ughetto,Benoît Poelvoorde,Brother André,Brother François,Brother John Joseph,Bérénice Bejo,Camille Chamoux,Camille Cottin,Catherine Frot,Chantal Ladesou,Chantal Lauby,Christian Clavier,Christiane Millet,Christophe Lemoine,Coralie Vanderlinden,D'Jal,Damian Segundo Vospey,Damien Boisseau,Damien Frette,Dana Abed,Dany Boon,Daphné Patakia,David Elmaleh,Didier Bourdon,Doriane Chastanet,Eddy Mitchell,Emile Berling,Emilie Lan Dürr,Emma Avena,Emmanuel Curtil,Emmanuel Vottero,Eric Herson-Macarel,Fabrice Luchini,Florence Blain Mbaye,Florence Miailhe,Franck Dubosc,François Berléand,François Cluzet,François Damiens,Frédéric Diefenthal,Félix Cohen,Féodor Atkine,Gabriel Lessard,Gad Elmaleh,Gavril Dartevelle,Guillaume de Tonquédec,Géraldine Pailhas,Gérard Darmon,Gérard Jugnot,Hamidreza Djavdan,Hande Kodja,Hedi Bouchenafa,Ilan Debrabant,Isabelle Nanty,Jacques Gamblin,Jean-Christian Fraiscinet,Jean-Paul Rouve,John Amos,Jonathan Lambert,Joseph Engel,José Luis Nazario Campos,Julie Gayet,Julien Courbey,Julien Crampon,Jérôme Commandeur,Kacey Mottet Klein,Karine Vanasse,Kasia Wolf,Kaycie Chase,Laetitia Casta,Laetitia Dosch,Lambert Wilson,Laurence Arné,Laurent Geslin,Lazare Herson-Macarel,Lila Gueneau,Lou Lambrecht,Louis Garrel,Louise Lacoste,Léo Lorléac'h,Marc Duret,Marc Lavoine,Maria Apostolakea,Maria Ribot,Matei Dussarps,Mathieu Berger,Mathys Clodion-Gines,Mattis Savard-Verhoeven,Maxime Gemin,Maximiliana Campos Guzman,Merlin Delens,Michel Bouquet,Michèle Bernier,Michèle Laroque,Mina Kavani,Miou-Miou,Mélanie Doutey,Nicolas Marié,Nicolas Martinez,Niels Schneider,Noémie Lvovsky,Omar Sy,Pablo Pauly,Parviz Sayyad,Pascale Arbillot,Patrick Chesnais,Patrick Timsit,Paul Belhoste,Paul Borne,Philippe Katerine,Philippe Lacheau,Philippe Rebbot,Pierre Lottin,Pierre Santini,Pierre-François Martin-Laval,Pio Marmaï,Ramzy Bedia,Richard Mofe-Damijo,Régine Elmaleh,Salomé Boulven,Sarah Perles,Serge Bagdassarian,Sergi López,Soan Arhimann,Sofia Lesaffre,Sophie Dumont,Sophie Letourneur,Stacy Martin,Steve Driesen,Sylvie Testud,Tarek Boudali,Thalia Besson,Thierry Lhermitte,Thissa d'Avila Bensalah,Thomas Chabrol,Tibo Vandenborre,Tugba Sunguroglu,Valérie Karsenti,Valérie Moinet,Vincent Dedienne,Vincent Dubois,Vincent Lindon,Violette Barratier,Waël Sersoub,Yann Mendy,Élodie Fontan,Abbes Zahmani,Abdirisak Mohamed,Ahmed Benaïssa,Alain Ughetto,Alba Gaïa Bellugi,Alexandra Lamy,Alexis Michalik,Alexis Tomassian,Alice Carel,Alice Pol,Alison Wheeler,Amir Baylly,André Dussollier,Anne Marivin,Antoine Jaccoud,Arben Bajraktaraj,Ariane Ascaride,Arielle Dombasle,Arnaud Ducret,Arthur,Arthur Dupont,Ary Abittan,Audrey Lamy,Aure Atika,Aurélien Recoing,Aymé Medeville,Ayo Makun,Bastien Ughetto,Benoît Poelvoorde,Brother André,Brother François,Brother John Joseph,Bérénice Bejo,Camille Chamoux,Camille Cottin,Catherine Frot,Chantal Ladesou,Chantal Lauby,Christian Clavier,Christiane Millet,Christophe Lemoine,Coralie Vanderlinden,D'Jal,Damian Segundo Vospey,Damien Boisseau,Damien Frette,Dana Abed,Dany Boon,Daphné Patakia,David Elmaleh,Didier Bourdon,Doriane Chastanet,Eddy Mitchell,Emile Berling,Emilie Lan Dürr,Emma Avena,Emmanuel Curtil,Emmanuel Vottero,Eric Herson-Macarel,Fabrice Luchini,Florence Blain Mbaye,Florence Miailhe,Franck Dubosc,François Berléand,François Cluzet,François Damiens,Frédéric Diefenthal,Félix Cohen,Féodor Atkine,Gabriel Lessard,Gad Elmaleh,Gavril Dartevelle,Guillaume de Tonquédec,Géraldine Pailhas,Gérard Darmon,Gérard Jugnot,Hamidreza Djavdan,Hande Kodja,Hedi Bouchenafa,Ilan Debrabant,Isabelle Nanty,Jacques Gamblin,Jean-Christian Fraiscinet,Jean-Paul Rouve,John Amos,Jonathan Lambert,Joseph Engel,José Luis Nazario Campos,Julie Gayet,Julien Courbey,Julien Crampon,Jérôme Commandeur,Kacey Mottet Klein,Karine Vanasse,Kasia Wolf,Kaycie Chase,Laetitia Casta,Laetitia Dosch,Lambert Wilson,Laurence Arné,Laurent Geslin,Lazare Herson-Macarel,Lila Gueneau,Lou Lambrecht,Louis Garrel,Louise Lacoste,Léo Lorléac'h,Marc Duret,Marc Lavoine,Maria Apostolakea,Maria Ribot,Matei Dussarps,Mathieu Berger,Mathys Clodion-Gines,Mattis Savard-Verhoeven,Maxime Gemin,Maximiliana Campos Guzman,Merlin Delens,Michel Bouquet,Michèle Bernier,Michèle Laroque,Mina Kavani,Miou-Miou,Mélanie Doutey,Nicolas Marié,Nicolas Martinez,Niels Schneider,Noémie Lvovsky,Omar Sy,Pablo Pauly,Parviz Sayyad,Pascale Arbillot,Patrick Chesnais,Patrick Timsit,Paul Belhoste,Paul Borne,Philippe Katerine,Philippe Lacheau,Philippe Rebbot,Pierre Lottin,Pierre Santini,Pierre-François Martin-Laval,Pio Marmaï,Ramzy Bedia,Richard Mofe-Damijo,Régine Elmaleh,Salomé Boulven,Sarah Perles,Serge Bagdassarian,Sergi López,Soan Arhimann,Sofia Lesaffre,Sophie Dumont,Sophie Letourneur,Stacy Martin,Steve Driesen,Sylvie Testud,Tarek Boudali,Thalia Besson,Thierry Lhermitte,Thissa d'Avila Bensalah,Thomas Chabrol,Tibo Vandenborre,Tugba Sunguroglu,Valérie Karsenti,Valérie Moinet,Vincent Dedienne,Vincent Dubois,Vincent Lindon,Violette Barratier,Waël Sersoub,Yann Mendy,Élodie Fontan,Alain Ughetto,Arnaud Fournier Montgieux,Aurel,Barthélémy Grossmann,Baya Kasmi,Benjamin Euvrard,Benoît Mariage,Carlo Vogele,Charlotte Silvera,Christopher Thompson,Dany Boon,David Alaux,David Moreau,Delphine Lehericey,Edouard Deluc,Eric Lavaine,Fabrice Bracq,Fabrice du Welz,Florence Miailhe,Frank Cimière,François Uzan,Frédéric Cerulli,Frédéric Forestier,Félix Dufour-Laperrière,Gabriel Julien-Laferrière,Gad Elmaleh,Guillaume Bonnier,Gérard Jugnot,Harry Cleven,Jan Kounen,Jean-Luc Ayach,Jean-Marie Besset,Jean-Patrick Benes,Joann Sfar,Jonathan Safir,Julien Fournet,Julien Hervé,Julien Hollande,Julien Rappeneau,Jérémie Guez,Jérôme Commandeur,Katharine Dominice,Laurent Geslin,Louis Garrel,Ludovic Bernard,Matteo Tortone,Michel Hazanavicius,Michel Ocelot,Nafsika Guerry-Karamaounas,Nicola Lemay,Nicolas Pleskof,Nicolas Vanier,Olivier Baroux,Pascal Bourdiaux,Patrick Imbert,Paul B. Preciado,Philippe Lacheau,Philippe de Chauveron,Pierre Coré,Pierre Salvadori,Robert Peters,Rémi Chayé,Samuel Tourneux,Sepideh Farsi,Sophie Letourneur,Tatiana Becquet Genel,Tristan Séguéla,Véra Belmont,Xavier Durringer,Alain Ughetto,Arnaud Fournier Montgieux,Aurel,Barthélémy Grossmann,Baya Kasmi,Benjamin Euvrard,Benoît Mariage,Carlo Vogele,Charlotte Silvera,Christopher Thompson,Dany Boon,David Alaux,David Moreau,Delphine Lehericey,Edouard Deluc,Eric Lavaine,Fabrice Bracq,Fabrice du Welz,Florence Miailhe,Frank Cimière,François Uzan,Frédéric Cerulli,Frédéric Forestier,Félix Dufour-Laperrière,Gabriel Julien-Laferrière,Gad Elmaleh,Guillaume Bonnier,Gérard Jugnot,Harry Cleven,Jan Kounen,Jean-Luc Ayach,Jean-Marie Besset,Jean-Patrick Benes,Joann Sfar,Jonathan Safir,Julien Fournet,Julien Hervé,Julien Hollande,Julien Rappeneau,Jérémie Guez,Jérôme Commandeur,Katharine Dominice,Laurent Geslin,Louis Garrel,Ludovic Bernard,Matteo Tortone,Michel Hazanavicius,Michel Ocelot,Nafsika Guerry-Karamaounas,Nicola Lemay,Nicolas Pleskof,Nicolas Vanier,Olivier Baroux,Pascal Bourdiaux,Patrick Imbert,Paul B. Preciado,Philippe Lacheau,Philippe de Chauveron,Pierre Coré,Pierre Salvadori,Robert Peters,Rémi Chayé,Samuel Tourneux,Sepideh Farsi,Sophie Letourneur,Tatiana Becquet Genel,Tristan Séguéla,Véra Belmont,Xavier Durringer,titre_original,index_original
0.0,0.671875,0.41666666666666674,0.07634001082837033,0.034575882119618886,0.41666666666666674,0.41666666666666674,0.07634001082837033,0.671875,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mon cousin,0
0.0,0.359375,0.14583333333333337,0.020465619924201407,0.02037251145637295,0.14583333333333337,0.14583333333333337,0.020465619924201407,0.359375,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Les blagues de Toto,1
0.25,0.328125,0.29166666666666674,0.10774228478613969,0.06407973466787067,0.29166666666666674,0.29166666666666674,0.10774228478613969,0.328125,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Around the World in 80 Days,2
